Episode,Score,Success,Fish,Difficulty,Behavior,Episode_Length,Epsilon,Win_Streak,Avg_Score_100,Win_Rate_100,Easy_Success_Rate,Medium_Success_Rate,Hard_Success_Rate
4095,-27.91,0,Octopus,95,sinker,354,0.1284,0,70.12,96.0,98.1,98.9,73.1
4096,-0.19,0,Goby,55,dart,564,0.1284,0,69.58,95.0,98.1,98.8,73.1
4097,-11.25,0,Scorpion Carp,90,dart,422,0.1283,0,69.73,95.0,98.1,98.8,73.0
4098,44.48,1,Smallmouth Bass,28,mixed,350,0.1283,1,69.00,95.0,98.1,98.8,73.0
4099,94.94,1,Tuna,70,smooth,400,0.1283,2,69.31,95.0,98.1,98.8,73.0
4100,51.60,1,Smallmouth Bass,28,mixed,348,0.1283,3,69.35,95.0,98.1,98.8,73.0
4101,116.52,1,Tuna,70,smooth,468,0.1282,4,69.32,95.0,98.1,98.8,73.0
4102,45.92,1,Herring,25,dart,330,0.1282,5,68.68,95.0,98.1,98.8,73.0
4103,78.36,1,Woodskip,50,mixed,325,0.1282,6,68.68,95.0,98.1,98.8,73.0
4104,-34.59,0,Stingray,80,sinker,187,0.1281,0,67.70,94.0,98.1,98.8,72.9
4105,52.94,1,Anchovy,30,dart,333,0.1281,1,68.62,95.0,98.1,98.8,72.9
4106,162.50,1,Pufferfish,80,floater,845,0.1281,2,69.92,95.0,98.1,98.8,73.0
4107,78.51,1,Ghostfish,50,mixed,320,0.1280,3,70.02,95.0,98.1,98.8,73.0
4108,97.75,1,Stonefish,65,sinker,315,0.1280,4,70.18,95.0,98.1,98.8,73.0
4109,88.50,1,Midnight Carp,55,mixed,320,0.1280,5,70.22,95.0,98.1,98.8,73.0
4110,144.86,1,Sturgeon,78,mixed,750,0.1280,6,70.95,95.0,98.1,98.8,73.0
4111,75.58,1,Halibut,50,sinker,323,0.1279,7,70.28,95.0,98.1,98.8,73.0
4112,66.71,1,Sea Cucumber,40,sinker,328,0.1279,8,70.42,95.0,98.1,98.8,73.0
4113,134.59,1,Octopus,95,sinker,553,0.1279,9,71.22,95.0,98.1,98.8,73.1
4114,95.41,1,Pike,60,dart,448,0.1278,10,71.51,95.0,98.1,98.8,73.1
4115,100.16,1,Stonefish,65,sinker,320,0.1278,11,71.91,95.0,98.1,98.8,73.1
4116,147.49,1,Lingcod,85,mixed,433,0.1278,12,72.58,95.0,98.1,98.8,73.1
4117,45.00,1,Herring,25,dart,338,0.1277,13,72.38,95.0,98.1,98.8,73.1
4118,53.72,1,Anchovy,30,dart,335,0.1277,14,72.37,95.0,98.1,98.8,73.1
4119,83.52,1,Lionfish,50,smooth,320,0.1277,15,72.44,95.0,98.1,98.8,73.1
4120,121.76,1,Dorado,78,mixed,328,0.1277,16,72.61,95.0,98.1,98.8,73.1
4121,60.41,1,Perch,35,dart,328,0.1276,17,72.32,95.0,98.1,98.8,73.1
4122,54.20,1,Sunfish,30,mixed,335,0.1276,18,72.07,95.0,98.1,98.8,73.1
4123,101.78,1,Stonefish,65,sinker,325,0.1276,19,72.55,95.0,98.1,98.8,73.1
4124,62.74,1,Chub,35,dart,335,0.1275,20,72.49,95.0,98.1,98.8,73.1
4125,27.79,1,Carp,15,mixed,398,0.1275,21,72.28,95.0,98.1,98.8,73.1
4126,59.84,1,Perch,35,dart,370,0.1275,22,71.91,95.0,98.1,98.8,73.1
4127,70.86,1,Rainbow Trout,45,mixed,325,0.1274,23,72.30,95.0,98.1,98.8,73.1
4128,60.80,1,Chub,35,dart,333,0.1274,24,71.60,95.0,98.1,98.8,73.1
4129,53.38,1,Sardine,30,dart,355,0.1274,25,71.65,95.0,98.1,98.8,73.1
4130,111.28,1,Lingcod,85,mixed,308,0.1274,26,72.00,95.0,98.1,98.8,73.2
4131,77.55,1,Rainbow Trout,45,mixed,325,0.1273,27,72.24,95.0,98.1,98.8,73.2
4132,110.82,1,Catfish,75,mixed,410,0.1273,28,72.61,95.0,98.1,98.8,73.2
4133,71.83,1,Walleye,45,smooth,325,0.1273,29,72.49,95.0,98.1,98.8,73.2
4134,89.81,1,Slimejack,55,dart,320,0.1272,30,73.32,95.0,98.1,98.8,73.2
4135,111.69,1,Pufferfish,80,floater,323,0.1272,31,73.61,95.0,98.1,98.8,73.2
4136,77.75,1,Salmon,50,mixed,323,0.1272,32,73.57,95.0,98.1,98.8,73.2
4137,61.47,1,Perch,35,dart,348,0.1271,33,73.31,95.0,98.1,98.8,73.2
4138,88.93,1,Pike,60,dart,348,0.1271,34,73.40,95.0,98.1,98.8,73.2
4139,76.37,1,Halibut,50,sinker,338,0.1271,35,73.69,95.0,98.1,98.8,73.2
4140,59.79,1,Chub,35,dart,320,0.1271,36,73.65,95.0,98.1,98.8,73.2
4141,28.95,1,Carp,15,mixed,333,0.1270,37,73.19,95.0,98.1,98.8,73.2
4142,79.05,1,Woodskip,50,mixed,325,0.1270,38,73.35,95.0,98.1,98.8,73.2
4143,29.12,1,Carp,15,mixed,325,0.1270,39,73.16,95.0,98.1,98.8,73.2
4144,102.10,1,Albacore,60,mixed,563,0.1269,40,73.54,95.0,98.1,98.8,73.2
4145,-33.29,0,Lava Eel,90,mixed,272,0.1269,0,72.38,94.0,98.1,98.8,73.1
4146,79.74,1,Woodskip,50,mixed,398,0.1269,1,72.32,94.0,98.1,98.8,73.1
4147,48.82,1,Sunfish,30,mixed,335,0.1268,2,71.71,94.0,98.1,98.8,73.1
4148,64.55,1,Sea Cucumber,40,sinker,318,0.1268,3,71.36,94.0,98.1,98.8,73.1
4149,80.71,1,Red Mullet,55,smooth,320,0.1268,4,71.85,94.0,98.1,98.8,73.1
4150,66.94,1,Red Snapper,40,mixed,325,0.1268,5,72.07,94.0,98.1,98.8,73.1
4151,92.85,1,Pike,60,dart,443,0.1267,6,71.95,94.0,98.1,98.8,73.1
4152,81.05,1,Halibut,50,sinker,318,0.1267,7,71.99,94.0,98.1,98.8,73.1
4153,92.34,1,Midnight Carp,55,mixed,423,0.1267,8,72.43,94.0,98.1,98.8,73.1
4154,170.36,1,Octopus,95,sinker,545,0.1266,9,72.63,94.0,98.1,98.8,73.2
4155,-15.42,0,Largemouth Bass,50,mixed,327,0.1266,0,71.92,93.0,98.1,98.8,73.2
4156,81.90,1,Lionfish,50,smooth,318,0.1266,1,72.43,93.0,98.1,98.8,73.2
4157,62.66,1,Perch,35,dart,325,0.1265,2,72.11,93.0,98.1,98.8,73.2
4158,31.02,1,Carp,15,mixed,325,0.1265,3,72.63,94.0,98.1,98.8,73.2
4159,154.15,1,Lava Eel,90,mixed,648,0.1265,4,72.71,94.0,98.1,98.8,73.2
4160,112.61,1,Tuna,70,smooth,388,0.1265,5,73.03,94.0,98.1,98.8,73.2
4161,76.73,1,Flounder,50,sinker,333,0.1264,6,73.18,94.0,98.1,98.8,73.2
4162,102.12,1,Sandfish,65,mixed,593,0.1264,7,73.88,94.0,98.1,98.8,73.2
4163,67.49,1,Flounder,50,sinker,315,0.1264,8,73.66,94.0,98.1,98.8,73.2
4164,89.97,1,Red Mullet,55,smooth,315,0.1263,9,73.80,94.0,98.1,98.8,73.2
4165,76.72,1,Rainbow Trout,45,mixed,320,0.1263,10,74.10,94.0,98.1,98.8,73.2
4166,57.54,1,Chub,35,dart,323,0.1263,11,74.09,94.0,98.1,98.8,73.2
4167,28.74,1,Carp,15,mixed,328,0.1262,12,73.24,94.0,98.1,98.8,73.2
4168,72.87,1,Rainbow Trout,45,mixed,320,0.1262,13,73.51,94.0,98.1,98.8,73.2
4169,136.79,1,Super Cucumber,80,sinker,528,0.1262,14,74.07,94.0,98.1,98.8,73.2
4170,77.62,1,Bullhead,46,smooth,323,0.1262,15,73.81,94.0,98.1,98.8,73.2
4171,64.27,1,Sea Cucumber,40,sinker,320,0.1261,16,73.96,94.0,98.1,98.8,73.2
4172,71.13,1,Walleye,45,smooth,320,0.1261,17,74.15,94.0,98.1,98.8,73.2
4173,91.79,1,Red Mullet,55,smooth,320,0.1261,18,74.18,94.0,98.1,98.8,73.2
4174,80.17,1,Tilapia,50,mixed,320,0.1260,19,74.43,94.0,98.1,98.8,73.2
4175,115.21,1,Eel,70,smooth,323,0.1260,20,74.68,94.0,98.1,98.8,73.2
4176,87.00,1,Midnight Carp,55,mixed,365,0.1260,21,74.14,94.0,98.1,98.8,73.2
4177,92.34,1,Red Mullet,55,smooth,320,0.1259,22,74.44,94.0,98.1,98.8,73.2
4178,-20.01,0,Halibut,50,sinker,262,0.1259,0,73.71,93.0,98.1,98.7,73.2
4179,59.10,1,Perch,35,dart,375,0.1259,1,73.46,93.0,98.1,98.7,73.2
4180,58.47,1,Perch,35,dart,320,0.1258,2,72.88,93.0,98.1,98.7,73.2
4181,85.52,1,Woodskip,50,mixed,325,0.1258,3,72.25,93.0,98.1,98.7,73.2
4182,77.50,1,Bullhead,46,smooth,325,0.1258,4,72.41,93.0,98.1,98.7,73.2
4183,60.65,1,Chub,35,dart,343,0.1258,5,72.21,93.0,98.1,98.7,73.2
4184,42.90,1,Herring,25,dart,325,0.1257,6,72.05,93.0,98.1,98.7,73.2
4185,60.05,1,Chub,35,dart,325,0.1257,7,71.96,93.0,98.1,98.7,73.2
4186,81.75,1,Largemouth Bass,50,mixed,328,0.1257,8,72.27,93.0,98.1,98.7,73.2
4187,34.22,0,Super Cucumber,80,sinker,969,0.1256,0,71.95,93.0,98.1,98.7,73.1
4188,5.17,0,Ice Pip,85,dart,552,0.1256,0,71.39,93.0,98.1,98.7,73.0
4189,127.69,1,Stingray,80,sinker,463,0.1256,1,72.05,93.0,98.1,98.7,73.1
4190,81.15,1,Tilapia,50,mixed,318,0.1255,2,71.95,93.0,98.1,98.7,73.1
4191,142.95,1,Octopus,95,sinker,508,0.1255,3,72.85,93.0,98.1,98.7,73.1
4192,50.58,1,Sardine,30,dart,323,0.1255,4,72.63,93.0,98.1,98.7,73.1
4193,73.17,1,Shad,45,smooth,323,0.1255,5,72.84,93.0,98.1,98.7,73.1
4194,183.82,1,Octopus,95,sinker,553,0.1254,6,73.99,93.0,98.1,98.7,73.2
4195,118.56,1,Eel,70,smooth,325,0.1254,7,75.46,94.0,98.1,98.7,73.2
4196,82.51,1,Halibut,50,sinker,323,0.1254,8,76.29,95.0,98.1,98.7,73.2
4197,106.26,1,Sandfish,65,mixed,313,0.1253,9,77.46,96.0,98.1,98.7,73.2
4198,45.30,1,Herring,25,dart,323,0.1253,10,77.47,96.0,98.1,98.7,73.2
4199,96.28,1,Sandfish,65,mixed,323,0.1253,11,77.48,96.0,98.1,98.7,73.2
4200,51.57,1,Smallmouth Bass,28,mixed,328,0.1252,12,77.48,96.0,98.1,98.7,73.2
4201,54.28,1,Sardine,30,dart,343,0.1252,13,76.86,96.0,98.1,98.7,73.2
4202,62.06,1,Sea Cucumber,40,sinker,320,0.1252,14,77.02,96.0,98.1,98.7,73.2
4203,68.52,1,Sea Cucumber,40,sinker,323,0.1252,15,76.92,96.0,98.1,98.7,73.2
4204,52.11,1,Anchovy,30,dart,325,0.1251,16,77.79,97.0,98.1,98.7,73.2
4205,81.54,1,Tilapia,50,mixed,323,0.1251,17,78.08,97.0,98.1,98.7,73.2
4206,92.49,1,Blue Discus,60,dart,440,0.1251,18,77.38,97.0,98.1,98.7,73.2
4207,-16.58,0,Sea Cucumber,40,sinker,217,0.1250,0,76.42,96.0,98.1,98.7,73.2
4208,117.27,1,Tuna,70,smooth,315,0.1250,1,76.62,96.0,98.1,98.7,73.2
4209,31.74,1,Carp,15,mixed,330,0.1250,2,76.05,96.0,98.1,98.7,73.2
4210,128.06,1,Lingcod,85,mixed,298,0.1249,3,75.88,96.0,98.1,98.7,73.2
4211,45.88,1,Herring,25,dart,340,0.1249,4,75.59,96.0,98.1,98.7,73.2
4212,117.59,1,Eel,70,smooth,320,0.1249,5,76.10,96.0,98.1,98.7,73.2
4213,66.16,1,Red Snapper,40,mixed,323,0.1249,6,75.41,96.0,98.1,98.7,73.2
4214,91.58,1,Sandfish,65,mixed,315,0.1248,7,75.37,96.0,98.1,98.7,73.2
4215,81.41,1,Ghostfish,50,mixed,315,0.1248,8,75.19,96.0,98.1,98.7,73.2
4216,121.96,1,Stingray,80,sinker,323,0.1248,9,74.93,96.0,98.1,98.7,73.2
4217,83.98,1,Ghostfish,50,mixed,320,0.1247,10,75.32,96.0,98.1,98.7,73.2
4218,54.41,1,Sunfish,30,mixed,330,0.1247,11,75.33,96.0,98.1,98.7,73.2
4219,16.20,0,Blue Discus,60,dart,762,0.1247,0,74.65,96.0,98.1,98.6,73.2
4220,49.52,1,Sardine,30,dart,318,0.1246,1,73.93,96.0,98.1,98.6,73.2
4221,118.07,1,Squid,75,sinker,420,0.1246,2,74.51,96.0,98.1,98.6,73.3
4222,60.36,1,Bream,35,smooth,330,0.1246,3,74.57,96.0,98.1,98.6,73.3
4223,84.13,1,Blue Discus,60,dart,498,0.1245,4,74.39,96.0,98.1,98.6,73.3
4224,77.99,1,Albacore,60,mixed,323,0.1245,5,74.55,96.0,98.1,98.6,73.3
4225,80.02,1,Largemouth Bass,50,mixed,350,0.1245,6,75.07,96.0,98.1,98.7,73.3
4226,75.93,1,Rainbow Trout,45,mixed,325,0.1245,7,75.23,96.0,98.1,98.7,73.3
4227,51.89,1,Anchovy,30,dart,320,0.1244,8,75.04,96.0,98.1,98.7,73.3
4228,78.14,1,Walleye,45,smooth,320,0.1244,9,75.21,96.0,98.1,98.7,73.3
4229,111.01,1,Void Salmon,80,mixed,345,0.1244,10,75.79,96.0,98.1,98.7,73.3
4230,70.39,1,Red Snapper,40,mixed,325,0.1243,11,75.38,96.0,98.1,98.7,73.3
4231,52.87,1,Anchovy,30,dart,328,0.1243,12,75.13,96.0,98.1,98.7,73.3
4232,62.83,1,Chub,35,dart,325,0.1243,13,74.65,96.0,98.1,98.7,73.3
4233,-15.65,0,Scorpion Carp,90,dart,367,0.1242,0,73.78,95.0,98.1,98.7,73.2
4234,-32.16,0,Ice Pip,85,dart,247,0.1242,0,72.56,94.0,98.1,98.7,73.1
4235,80.37,1,Salmon,50,mixed,310,0.1242,1,72.25,94.0,98.1,98.7,73.1
4236,109.78,1,Super Cucumber,80,sinker,330,0.1242,2,72.57,94.0,98.1,98.7,73.1
4237,52.97,1,Anchovy,30,dart,338,0.1241,3,72.48,94.0,98.1,98.7,73.1
4238,77.61,1,Walleye,45,smooth,325,0.1241,4,72.37,94.0,98.1,98.7,73.1
4239,57.56,1,Chub,35,dart,313,0.1241,5,72.18,94.0,98.1,98.7,73.1
4240,84.70,1,Slimejack,55,dart,318,0.1240,6,72.43,94.0,98.1,98.7,73.1
4241,202.04,0,Lingcod,85,mixed,2000,0.1240,0,74.16,94.0,98.1,98.7,73.0
4242,97.54,1,Albacore,60,mixed,408,0.1240,1,74.34,94.0,98.1,98.7,73.0
4243,61.14,1,Chub,35,dart,343,0.1239,2,74.66,94.0,98.1,98.7,73.0
4244,125.11,1,Squid,75,sinker,458,0.1239,3,74.89,94.0,98.1,98.7,73.1
4245,33.16,1,Carp,15,mixed,410,0.1239,4,75.56,95.0,98.1,98.7,73.1
4246,31.69,1,Carp,15,mixed,328,0.1238,5,75.08,95.0,98.1,98.7,73.1
4247,-2.98,0,Woodskip,50,mixed,404,0.1238,0,74.56,94.0,98.1,98.6,73.1
4248,78.03,1,Walleye,45,smooth,325,0.1238,1,74.70,94.0,98.1,98.6,73.1
4249,116.59,1,Dorado,78,mixed,310,0.1238,2,75.05,94.0,98.1,98.6,73.1
4250,53.35,1,Sunfish,30,mixed,325,0.1237,3,74.92,94.0,98.1,98.6,73.1
4251,33.32,1,Carp,15,mixed,420,0.1237,4,74.32,94.0,98.1,98.6,73.1
4252,80.32,1,Lionfish,50,smooth,323,0.1237,5,74.32,94.0,98.1,98.6,73.1
4253,60.16,1,Bream,35,smooth,325,0.1236,6,73.99,94.0,98.1,98.6,73.1
4254,60.85,1,Chub,35,dart,323,0.1236,7,72.90,94.0,98.1,98.6,73.1
4255,44.51,1,Herring,25,dart,325,0.1236,8,73.50,95.0,98.1,98.6,73.1
4256,90.57,1,Albacore,60,mixed,323,0.1235,9,73.58,95.0,98.1,98.6,73.1
4257,79.28,1,Bullhead,46,smooth,320,0.1235,10,73.75,95.0,98.1,98.6,73.1
4258,63.13,1,Perch,35,dart,335,0.1235,11,74.07,95.0,98.1,98.6,73.1
4259,114.36,1,Dorado,78,mixed,323,0.1235,12,73.67,95.0,98.1,98.6,73.1
4260,49.69,1,Sunfish,30,mixed,328,0.1234,13,73.05,95.0,98.1,98.6,73.1
4261,59.45,1,Bream,35,smooth,328,0.1234,14,72.87,95.0,98.1,98.6,73.1
4262,77.43,1,Rainbow Trout,45,mixed,320,0.1234,15,72.63,95.0,98.1,98.6,73.1
4263,84.61,1,Blue Discus,60,dart,328,0.1233,16,72.80,95.0,98.1,98.6,73.1
4264,31.39,1,Carp,15,mixed,350,0.1233,17,72.21,95.0,98.1,98.6,73.1
4265,81.93,1,Salmon,50,mixed,325,0.1233,18,72.26,95.0,98.1,98.6,73.1
4266,66.68,1,Red Snapper,40,mixed,323,0.1232,19,72.35,95.0,98.1,98.6,73.1
4267,86.63,1,Largemouth Bass,50,mixed,320,0.1232,20,72.93,95.0,98.1,98.6,73.1
4268,65.58,1,Red Snapper,40,mixed,323,0.1232,21,72.86,95.0,98.1,98.6,73.1
4269,85.73,1,Midnight Carp,55,mixed,320,0.1231,22,72.35,95.0,98.1,98.6,73.1
4270,51.97,1,Sardine,30,dart,328,0.1231,23,72.09,95.0,98.1,98.6,73.1
4271,60.92,1,Perch,35,dart,323,0.1231,24,72.06,95.0,98.1,98.6,73.1
4272,53.00,1,Anchovy,30,dart,330,0.1231,25,71.88,95.0,98.1,98.6,73.1
4273,78.60,1,Ghostfish,50,mixed,318,0.1230,26,71.75,95.0,98.1,98.6,73.1
4274,132.47,1,Super Cucumber,80,sinker,435,0.1230,27,72.27,95.0,98.1,98.6,73.2
4275,94.74,1,Albacore,60,mixed,318,0.1230,28,72.06,95.0,98.1,98.6,73.2
4276,113.91,1,Tuna,70,smooth,320,0.1229,29,72.33,95.0,98.1,98.6,73.2
4277,58.70,1,Perch,35,dart,328,0.1229,30,72.00,95.0,98.1,98.6,73.2
4278,77.40,1,Goby,55,dart,343,0.1229,31,72.97,96.0,98.1,98.6,73.2
4279,44.92,1,Herring,25,dart,318,0.1228,32,72.83,96.0,98.1,98.6,73.2
4280,45.54,1,Herring,25,dart,353,0.1228,33,72.70,96.0,98.1,98.6,73.2
4281,52.40,1,Sardine,30,dart,325,0.1228,34,72.37,96.0,98.1,98.6,73.2
4282,84.49,1,Lionfish,50,smooth,318,0.1228,35,72.44,96.0,98.1,98.6,73.2
4283,107.89,1,Tuna,70,smooth,318,0.1227,36,72.91,96.0,98.1,98.6,73.2
4284,75.94,1,Bullhead,46,smooth,320,0.1227,37,73.24,96.0,98.1,98.6,73.2
4285,77.80,1,Shad,45,smooth,328,0.1227,38,73.42,96.0,98.1,98.6,73.2
4286,64.50,1,Red Snapper,40,mixed,323,0.1226,39,73.25,96.0,98.1,98.6,73.2
4287,66.34,1,Red Snapper,40,mixed,323,0.1226,40,73.57,96.0,98.1,98.6,73.2
4288,50.95,1,Anchovy,30,dart,323,0.1226,41,74.03,96.0,98.1,98.6,73.2
4289,106.55,1,Tuna,70,smooth,315,0.1225,42,73.81,96.0,98.1,98.6,73.2
4290,44.27,1,Herring,25,dart,325,0.1225,43,73.45,96.0,98.1,98.6,73.2
4291,80.35,1,Slimejack,55,dart,323,0.1225,44,72.82,96.0,98.1,98.6,73.2
4292,77.13,1,Tilapia,50,mixed,323,0.1224,45,73.09,96.0,98.1,98.6,73.2
4293,114.24,1,Void Salmon,80,mixed,313,0.1224,46,73.50,96.0,98.1,98.6,73.2
4294,-36.41,0,Scorpion Carp,90,dart,227,0.1224,0,71.29,95.0,98.1,98.6,73.1
4295,52.14,1,Anchovy,30,dart,328,0.1224,1,70.63,95.0,98.1,98.6,73.1
4296,80.08,1,Flounder,50,sinker,445,0.1223,2,70.61,95.0,98.1,98.6,73.1
4297,76.48,1,Rainbow Trout,45,mixed,323,0.1223,3,70.31,95.0,98.1,98.6,73.1
4298,30.49,1,Carp,15,mixed,368,0.1223,4,70.16,95.0,98.1,98.6,73.1
4299,52.55,1,Anchovy,30,dart,323,0.1222,5,69.72,95.0,98.1,98.6,73.1
4300,29.66,1,Carp,15,mixed,365,0.1222,6,69.50,95.0,98.1,98.6,73.1
4301,83.58,1,Ghostfish,50,mixed,323,0.1222,7,69.80,95.0,98.1,98.6,73.1
4302,59.62,1,Chub,35,dart,325,0.1221,8,69.77,95.0,98.1,98.6,73.1
4303,30.80,1,Carp,15,mixed,318,0.1221,9,69.39,95.0,98.1,98.6,73.1
4304,82.10,1,Tilapia,50,mixed,325,0.1221,10,69.69,95.0,98.1,98.6,73.1
4305,44.32,1,Herring,25,dart,335,0.1221,11,69.32,95.0,98.1,98.6,73.1
4306,52.20,1,Sardine,30,dart,328,0.1220,12,68.92,95.0,98.1,98.6,73.1
4307,71.75,1,Halibut,50,sinker,340,0.1220,13,69.80,96.0,98.1,98.6,73.1
4308,64.16,1,Bream,35,smooth,325,0.1220,14,69.27,96.0,98.1,98.6,73.1
4309,134.98,1,Pufferfish,80,floater,555,0.1219,15,70.30,96.0,98.1,98.6,73.2
4310,114.98,1,Eel,70,smooth,313,0.1219,16,70.17,96.0,98.1,98.6,73.2
4311,57.71,0,Scorpion Carp,90,dart,1100,0.1219,0,70.29,96.0,98.1,98.6,73.1
4312,80.59,1,Goby,55,dart,323,0.1218,1,69.92,96.0,98.1,98.6,73.1
4313,91.40,1,Sandfish,65,mixed,323,0.1218,2,70.17,96.0,98.1,98.6,73.1
4314,61.89,1,Chub,35,dart,380,0.1218,3,69.88,96.0,98.1,98.6,73.1
4315,61.14,1,Chub,35,dart,375,0.1217,4,69.67,96.0,98.1,98.6,73.1
4316,89.75,1,Tiger Trout,60,dart,323,0.1217,5,69.35,96.0,98.1,98.6,73.1
4317,62.24,1,Perch,35,dart,418,0.1217,6,69.13,96.0,98.1,98.6,73.1
4318,30.49,1,Carp,15,mixed,345,0.1217,7,68.90,96.0,98.1,98.6,73.1
4319,138.49,1,Stingray,80,sinker,510,0.1216,8,70.12,96.0,98.1,98.6,73.1
4320,-24.91,0,Pufferfish,80,floater,274,0.1216,0,69.37,95.0,98.1,98.6,73.0
4321,62.40,1,Chub,35,dart,375,0.1216,1,68.82,95.0,98.1,98.6,73.0
4322,54.18,1,Anchovy,30,dart,380,0.1215,2,68.76,95.0,98.1,98.6,73.0
4323,113.49,1,Stonefish,65,sinker,465,0.1215,3,69.05,95.0,98.1,98.6,73.0
4324,62.51,1,Bream,35,smooth,335,0.1215,4,68.89,95.0,98.1,98.6,73.0
4325,-35.49,0,Lava Eel,90,mixed,225,0.1214,0,67.74,94.0,98.1,98.6,72.9
4326,94.72,1,Sturgeon,78,mixed,305,0.1214,1,67.93,94.0,98.1,98.6,72.9
4327,-21.02,0,Octopus,95,sinker,354,0.1214,0,67.20,93.0,98.1,98.6,72.8
4328,101.87,1,Sandfish,65,mixed,315,0.1214,1,67.43,93.0,98.1,98.6,72.8
4329,93.75,1,Midnight Carp,55,mixed,370,0.1213,2,67.26,93.0,98.1,98.6,72.8
4330,83.63,1,Slimejack,55,dart,315,0.1213,3,67.39,93.0,98.1,98.6,72.8
4331,59.04,1,Chub,35,dart,348,0.1213,4,67.46,93.0,98.1,98.6,72.8
4332,114.70,1,Tuna,70,smooth,373,0.1212,5,67.98,93.0,98.1,98.6,72.8
4333,92.13,1,Tiger Trout,60,dart,378,0.1212,6,69.05,94.0,98.1,98.6,72.8
4334,109.96,1,Sturgeon,78,mixed,375,0.1212,7,70.47,95.0,98.1,98.6,72.9
4335,-30.51,0,Octopus,95,sinker,249,0.1211,0,69.37,94.0,98.1,98.6,72.8
4336,53.91,1,Sardine,30,dart,320,0.1211,1,68.81,94.0,98.1,98.6,72.8
4337,29.46,1,Carp,15,mixed,358,0.1211,2,68.57,94.0,98.1,98.6,72.8
4338,67.45,1,Walleye,45,smooth,318,0.1210,3,68.47,94.0,98.1,98.6,72.8
4339,49.75,1,Sardine,30,dart,330,0.1210,4,68.39,94.0,98.1,98.6,72.8
4340,54.82,1,Sunfish,30,mixed,330,0.1210,5,68.09,94.0,98.1,98.6,72.8
4341,60.75,1,Bream,35,smooth,325,0.1210,6,66.68,94.0,98.1,98.6,72.8
4342,61.18,1,Perch,35,dart,320,0.1209,7,66.32,94.0,98.1,98.6,72.8
4343,76.70,1,Walleye,45,smooth,320,0.1209,8,66.47,94.0,98.1,98.6,72.8
4344,42.36,1,Herring,25,dart,323,0.1209,9,65.64,94.0,98.1,98.6,72.8
4345,137.62,1,Dorado,78,mixed,498,0.1208,10,66.69,94.0,98.1,98.6,72.8
4346,117.29,1,Super Cucumber,80,sinker,393,0.1208,11,67.55,94.0,98.1,98.6,72.9
4347,68.70,1,Red Snapper,40,mixed,328,0.1208,12,68.26,95.0,98.1,98.6,72.9
4348,59.85,1,Chub,35,dart,318,0.1207,13,68.08,95.0,98.1,98.6,72.9
4349,118.13,1,Sandfish,65,mixed,533,0.1207,14,68.10,95.0,98.1,98.6,72.9
4350,62.94,1,Bream,35,smooth,328,0.1207,15,68.19,95.0,98.1,98.6,72.9
4351,-20.64,0,Octopus,95,sinker,425,0.1206,0,67.65,94.0,98.1,98.6,72.8
4352,46.80,1,Herring,25,dart,343,0.1206,1,67.32,94.0,98.1,98.6,72.8
4353,60.88,1,Chub,35,dart,338,0.1206,2,67.32,94.0,98.1,98.6,72.8
4354,60.64,1,Perch,35,dart,328,0.1206,3,67.32,94.0,98.1,98.6,72.8
4355,51.98,1,Smallmouth Bass,28,mixed,343,0.1205,4,67.40,94.0,98.1,98.6,72.8
4356,31.93,1,Carp,15,mixed,330,0.1205,5,66.81,94.0,98.1,98.6,72.8
4357,53.73,1,Sunfish,30,mixed,325,0.1205,6,66.55,94.0,98.1,98.6,72.8
4358,105.21,1,Super Cucumber,80,sinker,310,0.1204,7,66.98,94.0,98.1,98.6,72.8
4359,59.55,1,Chub,35,dart,313,0.1204,8,66.43,94.0,98.1,98.6,72.8
4360,55.32,1,Sardine,30,dart,335,0.1204,9,66.48,94.0,98.1,98.6,72.8
4361,48.41,1,Smallmouth Bass,28,mixed,333,0.1203,10,66.37,94.0,98.1,98.6,72.8
4362,82.09,1,Goby,55,dart,305,0.1203,11,66.42,94.0,98.1,98.6,72.8
4363,116.75,1,Eel,70,smooth,313,0.1203,12,66.74,94.0,98.1,98.6,72.8
4364,105.55,1,Largemouth Bass,50,mixed,603,0.1202,13,67.48,94.0,98.1,98.6,72.8
4365,99.94,1,Sandfish,65,mixed,368,0.1202,14,67.66,94.0,98.1,98.6,72.8
4366,60.76,1,Chub,35,dart,328,0.1202,15,67.60,94.0,98.1,98.6,72.8
4367,92.38,1,Tiger Trout,60,dart,320,0.1202,16,67.66,94.0,98.1,98.6,72.8
4368,55.95,1,Sunfish,30,mixed,328,0.1201,17,67.57,94.0,98.1,98.6,72.8
4369,51.62,1,Sunfish,30,mixed,338,0.1201,18,67.22,94.0,98.1,98.6,72.8
4370,63.77,1,Perch,35,dart,340,0.1201,19,67.34,94.0,98.1,98.6,72.8
4371,31.72,1,Carp,15,mixed,390,0.1200,20,67.05,94.0,98.1,98.6,72.8
4372,145.27,1,Lingcod,85,mixed,475,0.1200,21,67.97,94.0,98.1,98.6,72.8
4373,76.67,1,Walleye,45,smooth,318,0.1200,22,67.95,94.0,98.1,98.6,72.8
4374,103.96,1,Midnight Carp,55,mixed,525,0.1199,23,67.67,94.0,98.1,98.6,72.8
4375,-11.09,0,Carp,15,mixed,167,0.1199,0,66.61,93.0,98.1,98.6,72.8
